,Landmark,Architecture,Building,City,Sky,Human settlement,Tourism,Town,Historic site,Metropolitan area,url
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://cdn.tourradar.com/s3/tour/original/95651_9386addc.jpg
37,0.9674492478370667,0.9082483649253845,0.0,0.9434982538223267,0.9508286118507385,0.8822582364082336,0.0,0.0,0.0,0.9065075516700745,https://cdn2.veltra.com/ptr/20171016160853_1526219061_2074_0.jpg?imwidth=550&impolicy=custom
38,0.0,0.6545118689537048,0.7919023036956787,0.0,0.0,0.0,0.0,0.0,0.8774392008781433,0.0,https://www.4worldsexpeditions.com/wp-content/uploads/2017/11/reef-snorkeling-cancun-sightseeing.jpg
39,0.8777039647102356,0.817379355430603,0.0,0.0,0.0,0.0,0.9035807251930237,0.871628999710083,0.0,0.0,https://cdn.getyourguide.com/img/tour_img-666528-146.jpg
40,0.8777039647102356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://mandelan.eu/images/products/b/14845721413135.jpg
41,0.9153850078582764,0.8959888815879822,0.8507679104804993,0.7694646120071411,0.8220894932746887,0.0,0.7109197974205017,0.0,0.0,0.0,https://cdn.thecrazytourist.com/wp-content/uploads/2018/08/ccimage-RemoPlazaPaz2-1024x768.jpg
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.planetware.com/photos-large/USCA/california-yosemite-falls-reflection-and-trees.jpg
43,0.9345153570175171,0.0,0.79586261510849,0.0,0.0,0.0,0.0,0.0,0.9568672180175781,0.0,https://i.ytimg.com/vi/3CznsMtXRV4/maxresdefault.jpg
44,0.9634590744972229,0.9378145933151245,0.9194647669792175,0.9489217400550842,0.0,0.9115719199180603,0.0,0.8518347144126892,0.0,0.0,https://www.gpsmycity.com/img/gd/5137.jpg
45,0.9749705195426941,0.8501737713813782,0.8672521114349365,0.0,0.0,0.0,0.0,0.0,0.9136427044868469,0.0,https://www.planetware.com/photos-large/IND/india-delhi-red-fort.jpg
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://media.timeout.com/images/103370389/630/472/image.jpg
47,0.9741314649581909,0.8838308453559875,0.8400033116340637,0.0,0.862245500087738,0.0,0.0,0.0,0.0,0.0,https://cdn.getyourguide.com/img/tour_img-634452-148.jpg
48,0.9550336599349976,0.9364053606987,0.9071286916732788,0.7238500714302063,0.862245500087738,0.0,0.680931568145752,0.0,0.0,0.0,https://cdn.thecrazytourist.com/wp-content/uploads/2018/08/ccimage-shutterstock_1071741107.jpg
49,0.928507924079895,0.9093363285064697,0.8571761250495911,0.6420290470123291,0.9281086325645447,0.0,0.0,0.0,0.0,0.0,https://cdn.getyourguide.com/img/tour_img-629553-148.jpg
50,0.0,0.0,0.0,0.0,0.0,0.0,0.8139173984527588,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/16/44/c5/82/tulum-coba-and-cenotes.jpg
51,0.8777039647102356,0.0,0.0,0.9519732594490051,0.0,0.920229434967041,0.0,0.0,0.0,0.9542924165725708,https://ui.cltpstatic.com/camp/images/ai/000/882/370/882370/published/w/dubai-sightseeing-by-yellow-boats-1544701423-1.jpg
52,0.0,0.0,0.0,0.9127976298332214,0.0,0.8807514905929565,0.0,0.8481103777885437,0.0,0.941666841506958,https://smhttp-ssl-53207-colombia.nexcesscdn.net/media/catalog/product/cache/3/image/470x354/9df78eab33525d08d6e5fb8d27136e95/c/i/city-tour-santa-marta.jpg
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://cl.escapehere.com/image/upload/t_tn,f_auto,q_auto,$h_345,$w_840/eh/2015/01/Ik-Kil-Cenote-Mexico.jpg"
54,0.9248201847076416,0.0,0.0,0.9701080322265625,0.9336194396018982,0.9177833795547485,0.0,0.9398062825202942,0.0,0.9603406190872192,https://www.planetware.com/photos-large/SCO/scotland-edinburgh-castle.jpg
55,0.9512330889701843,0.7263345718383789,0.0,0.0,0.7326111197471619,0.0,0.0,0.0,0.0,0.0,https://smhttp-ssl-53207-colombia.nexcesscdn.net/media/catalog/product/cache/3/thumbnail/470x354/9df78eab33525d08d6e5fb8d27136e95/f/s/fsfsfs.jpg
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://pbs.twimg.com/media/DU_aVBBXkAAc0V9.jpg
57,0.928507924079895,0.8812883496284485,0.8761898875236511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://cache-graphicslib.viator.com/graphicslib/thumbs674x446/3074/SITours/private-tour-guayaquil-sightseeing-with-optional-historical-park-in-guayaquil-142296.jpg
58,0.9522758722305298,0.8976292014122009,0.6650701761245728,0.0,0.8220894932746887,0.0,0.6085109710693359,0.0,0.0,0.0,https://www.trawell.in/admin/images/upload/786367245Chennai_MGR_Memorial_Main.jpg
59,0.9770710468292236,0.9212028384208679,0.9093667268753052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.planetware.com/photos-large/D/east-berlin-former.jpg
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.oyorooms.com/travel-guide/wp-content/uploads/2019/02/Juhu-beach.jpg
61,0.0,0.0,0.8171036243438721,0.0,0.7326111197471619,0.8287564516067505,0.0,0.0,0.839006781578064,0.0,https://www.planetware.com/photos-large/MEX/mexico-cancun-el-rey-maya-ruins.jpg
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_750/https://santramholidays.in/wp-content/uploads/2017/10/India-Gate-Delhi-Sightseeing.jpg"
63,0.9620694518089294,0.8365494012832642,0.0,0.0,0.8220894932746887,0.0,0.841229259967804,0.0,0.0,0.0,https://extrapolitan-production.s3.amazonaws.com/pictures/Berlin/berlin-customer.jpg
64,0.9615676999092102,0.9082483649253845,0.912911057472229,0.0,0.0,0.0,0.0,0.0,0.874327540397644,0.0,https://realitytoursandtravel.com/wp-content/uploads/2018/07/Header_1800x844-12.jpg
65,0.9091620445251465,0.8556758165359497,0.0,0.0,0.9668051600456238,0.0,0.0,0.0,0.0,0.0,https://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2015/11/Sunrise-at-Marina-Bay-Singapore-Credit-mr.water-via-Shutterstock1.jpg
66,0.0,0.0,0.0,0.9872371554374695,0.0,0.9394464492797852,0.0,0.0,0.0,0.9903675317764282,https://media-cdn.tripadvisor.com/media/photo-s/18/a7/9e/ae/boston-in-one-day-sightseeing.jpg
67,0.0,0.8556758165359497,0.8731646537780762,0.0,0.0,0.0,0.0,0.935958743095398,0.0,0.0,https://media.tacdn.com/media/attractions-splice-spp-674x446/07/6b/ac/b2.jpg
68,0.0,0.0,0.0,0.0,0.0,0.0,0.8066632747650146,0.0,0.0,0.0,https://media.tacdn.com/media/attractions-splice-spp-674x446/06/6e/e2/8a.jpg
69,0.9205096960067749,0.7632943391799927,0.0,0.5134755373001099,0.0,0.0,0.0,0.0,0.0,0.0,https://s3.amazonaws.com/beertourprod/images/pictures/000/003/588/original/Leuven.jpg?1376157732
70,0.9615676999092102,0.817379355430603,0.0,0.0,0.0,0.0,0.0,0.0,0.7099733948707581,0.0,https://www.planetware.com/photos-large/USMA/boston-massachusetts-united-states-freedom-trail.jpg
71,0.8913570046424866,0.0,0.0,0.9657823443412781,0.0,0.9173005819320679,0.0,0.0,0.0,0.9478839635848999,https://media.tacdn.com/media/attractions-splice-spp-674x446/06/6f/76/61.jpg
72,0.9587007164955139,0.9123634696006775,0.9525967240333557,0.928952157497406,0.8220894932746887,0.879143238067627,0.0,0.8614516258239746,0.0,0.9469472169876099,https://media.tacdn.com/media/attractions-splice-spp-674x446/06/6a/d9/ce.jpg
73,0.9756102561950684,0.9277428388595581,0.9395731091499329,0.9651159644126892,0.0,0.9200201630592346,0.0,0.0,0.0,0.9753968715667725,https://assets.isango.com/NinjaResourcesPOC1/images/Adapt/pc/114.jpg
74,0.0,0.0,0.0,0.0,0.9600354433059692,0.0,0.0,0.0,0.0,0.0,https://cdn.thecrazytourist.com/wp-content/uploads/2015/07/California.jpg
75,0.0,0.8942565321922302,0.79586261510849,0.744107186794281,0.0,0.0,0.87092524766922,0.0,0.0,0.0,https://washington-org.s3.amazonaws.com/s3fs-public/styles/editorial_aligned/public/crowded-lincoln-memorial-plaza-in-summer_ddc-photo.jpg?itok=ioW2_YES
76,0.0,0.0,0.6147768497467041,0.0,0.0,0.0,0.766288161277771,0.0,0.0,0.0,https://www.medellincolombia.co/wp-content/uploads/2015/10/El-Pe%C3%B1ol-Rock.jpg
77,0.9522758722305298,0.9320331811904907,0.948600709438324,0.0,0.0,0.0,0.0,0.8293768167495728,0.8254184126853943,0.0,https://media-cdn.tripadvisor.com/media/photo-s/10/66/0f/74/2-night-cuenca-sightseeing.jpg
78,0.9412347674369812,0.7632943391799927,0.507937490940094,0.0,0.0,0.0,0.680931568145752,0.0,0.6314029097557068,0.0,https://toptravelsights.com/wp-content/uploads/2018/06/IMG_20180617_160554.jpg
79,0.9091620445251465,0.8501737713813782,0.6230400204658508,0.7498757839202881,0.8220894932746887,0.0,0.7592620849609375,0.0,0.0,0.0,https://assets.isango.com/heroimages/hidpi/23938/SingaporeSightseeing.jpg
80,0.0,0.0,0.0,0.0,0.8857545852661133,0.0,0.0,0.0,0.0,0.0,http://static.asiawebdirect.com/m/phuket/portals/phuket-com/homepage/island/attract/pagePropertiesImage/phuket-attractions.jpg.jpg
81,0.9013980627059937,0.7632943391799927,0.7423341870307922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://cdn.thecrazytourist.com/wp-content/uploads/2018/08/ccimage-shutterstock_623135669.jpg
82,0.9768627882003784,0.8838308453559875,0.889872133731842,0.9093794822692871,0.0,0.8850084543228149,0.0,0.0,0.0,0.9266918897628784,https://angkorfocus.com/backoffice/uploads/travelstyle-Phnom-Penh-Attractions.jpg
83,0.9317072033882141,0.8942565321922302,0.0,0.8202562928199768,0.0,0.0,0.794054388999939,0.0,0.0,0.8110857009887695,https://www.tripsavvy.com/thmb/YrqiVHDPX87zdx409HNq2t2Y1Vo=/1024x680/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-503092329-594075a55f9b58d58a8a1411.jpg
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://media.tacdn.com/media/attractions-splice-spp-674x446/06/75/a8/4b.jpg
85,0.9566190838813782,0.0,0.0,0.0,0.862245500087738,0.0,0.0,0.0,0.0,0.0,https://www.planetware.com/photos-large/USCA/california-golden-gate-bridge-night.jpg
86,0.9541700482368469,0.7632943391799927,0.8716710805892944,0.6420290470123291,0.0,0.0,0.0,0.8481103777885437,0.6314029097557068,0.0,http://www.tour-beijing.com/blog/wp-content/uploads/Pearl-Amusement-Park.jpg
87,0.9013980627059937,0.7871291637420654,0.898934006690979,0.0,0.0,0.0,0.0,0.8693092465400696,0.0,0.0,https://d27k8xmh3cuzik.cloudfront.net/wp-content/uploads/2018/07/phnom-penh-castle-city-road-street-og.jpg
88,0.9773737192153931,0.903420627117157,0.8890175223350525,0.0,0.9420714974403381,0.0,0.0,0.0,0.0,0.0,https://media.tacdn.com/media/attractions-splice-spp-674x446/07/72/0b/47.jpg
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.uncovercolombia.com/site/assets/files/1749/santa-marta-tour-1.jpg
90,0.0,0.8042545914649963,0.6650701761245728,0.7069998979568481,0.0,0.0,0.0,0.0,0.0,0.0,https://media.dayoutwiththekids.co.uk/media/10876/37129-edinburgh-bus-tours-edinburgh-01.jpg?anchor=center&mode=crop&quality=75&width=1680&height=940
91,0.0,0.0,0.0,0.0,0.8857545852661133,0.0,0.6382286548614502,0.0,0.0,0.0,http://www.transindiatravels.com/wp-content/uploads/marina-beach.jpg
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.itourvn.com/images/easyblog_articles/193/best-churches-in-ho-chi-minh-1.jpg
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/14/44/3c/e0/ruta-roja-cartagena-de.jpg
94,0.9558485746383667,0.0,0.0,0.7884515523910522,0.0,0.0,0.0,0.0,0.0,0.0,https://i.ytimg.com/vi/cCmxP6x8F3E/maxresdefault.jpg
95,0.9630138874053955,0.9554125070571899,0.6957166194915771,0.0,0.9508286118507385,0.0,0.0,0.0,0.6769258975982666,0.0,http://707tours.in/images/tour/india_gate.jpg
96,0.0,0.0,0.0,0.0,0.9213254451751709,0.0,0.0,0.0,0.0,0.0,https://img.theculturetrip.com/768x432/wp-content/uploads/2018/01/ed1.jpg
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://media.royalcaribbean.com/media/royal/shared_assets/images/shore-excursions/cartagena/cartagena-sightseeing-tour-wheelchair-accessible-CA21-mosaic.jpg
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-540x360/06/6b/8d/52.jpg
99,0.0,0.0,0.0,0.0,0.8857545852661133,0.0,0.0,0.0,0.0,0.0,https://www.attractionsofamerica.com/images/destinations/20151109114147_wisconsin-union.jpg
100,0.9013980627059937,0.7632943391799927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8497491478919983,https://media.tacdn.com/media/attractions-splice-spp-674x446/06/71/96/b5.jpg
101,0.9798302054405212,0.9384890198707581,0.9348943829536438,0.9333509206771851,0.862245500087738,0.8636108636856079,0.0,0.8832597136497498,0.0,0.0,http://static.asiawebdirect.com/m/kl/portals/kuala-lumpur-ws/homepage/attractions/10-things-to-see/pagePropertiesImage/kuala-lumpur-attractions.jpg.jpg
102,0.9541700482368469,0.8648796677589417,0.8873310685157776,0.0,0.9381980895996094,0.0,0.0,0.0,0.0,0.0,https://cdn.thecrazytourist.com/wp-content/uploads/2018/09/ccimage-shutterstock_409238395.jpg
103,0.0,0.0,0.0,0.9678664207458496,0.0,0.9149491786956787,0.0,0.0,0.0,0.9830166697502136,https://www.planetware.com/photos-large/E/spain-barcelona-sagrada-familia.jpg
104,0.9573490619659424,0.817379355430603,0.8784971237182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://cdn.theculturetrip.com/wp-content/uploads/2017/01/arenberg-castle--jim-trodelflickr-1024x640.jpg
105,0.9646991491317749,0.8605384230613708,0.901884138584137,0.9625648260116577,0.0,0.9137945175170898,0.0,0.9404077529907227,0.0,0.0,http://erasmusplus.up.poznan.pl/sites/default/files/styles/large/public/images/1185224_10201872630084918_658708147_n.jpg?itok=0LskgE6q
